                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11554                   "gfortran"                      "8.3.0" "x86_64-osx-10.12-10.14-2019                   "20190422"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                 star_age                             star_age_day                                rsp_phase                                rsp_GREKM                        rsp_GREKM_avg_abs                               rsp_DeltaR                             rsp_DeltaMag                       rsp_period_in_days                          rsp_num_periods                               log_dt_sec                                   radius                                    log_R                              v_surf_km_s                      v_surf_div_escape_v                        v_div_csound_surf                         v_div_csound_max                         max_abs_v_div_cs                     dt_div_min_dr_div_cs                               luminosity                                    log_L                              effective_T                                    log_g                                 log_Teff                            photosphere_L                            photosphere_r                            photosphere_T                       photosphere_v_km_s                     photosphere_v_div_cs                              num_retries 
                                    5160                  8.3875445873863225E-002                  3.0636040519239003E+001                  4.6823862826937102E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705490218594676E+001                  1.5403981832356255E+000                 -1.8317533635328807E-002                 -8.5605276043140648E-005                 -2.4820173811918962E-003                  2.4820173811918038E-003                  2.4820173811918038E-003                  2.7725841304446162E+000                  1.4385993068722598E+003                  3.1579398467185382E+000                  6.0472474223917561E+003                  1.9764999103909746E+000                  3.7815577380752936E+000                  1.4386049880826038E+003                  3.4472261600778907E+001                  6.0472474014096570E+003                 -1.7997903653968479E-002                 -2.3047759002658209E-003                                        0 
                                    5170                  8.4059369301072370E-002                  3.0703219721801940E+001                  4.8490529493604367E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705385621828661E+001                  1.5403968743399301E+000                 -6.7319862290073440E-003                 -3.1461259059059634E-005                 -9.1217270129388510E-004                  1.0926483204495633E-003                  1.0587475432437814E-003                  2.7717181522460037E+000                  1.4387861249717585E+003                  3.1579962410193834E+000                  6.0474417712995528E+003                  1.9764999103909746E+000                  3.7815716953844687E+000                  1.4387927204271566E+003                  3.4472173253933505E+001                  6.0474417503161067E+003                 -7.2130052568318316E-003                 -9.2366637537164031E-004                                        0 
                                    5180                  8.4243292728281516E-002                  3.0770398924364873E+001                  5.0157196160271633E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705378315505548E+001                  1.5403967829104275E+000                  4.9903875069760486E-003                  2.3322070529348310E-005                  6.7618323505016858E-004                  6.7618323504988983E-004                  6.7618323504988983E-004                  2.7708459938115548E+000                  1.4389735408509077E+003                  3.1580528084132609E+000                  6.0476297767927081E+003                  1.9764999103909746E+000                  3.7815851967098517E+000                  1.4389809835827848E+003                  3.4472173921139593E+001                  6.0476297558067863E+003                  3.7005336362897607E-003                  4.7386676869848234E-004                                        0 
                                    5190                  8.4427216155490661E-002                  3.0837578126927809E+001                  5.1823862826938893E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705468830992181E+001                  1.5403979155972620E+000                  1.6702761208547006E-002                  7.8058764450942018E-005                  2.2631584890129702E-003                  2.2631584890133506E-003                  2.2631584890133506E-003                  2.7699782295050048E+000                  1.4391593648944893E+003                  3.1581088880728787E+000                  6.0478091303568253E+003                  1.9764999103909746E+000                  3.7815980763190682E+000                  1.4391675736004104E+003                  3.4472263950458256E+001                  6.0478091093673038E+003                  1.4611897618559296E-002                  1.8710807235186760E-003                                        0 
                                    5200                  8.4611139582699821E-002                  3.0904757329490746E+001                  5.3490529493606154E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705656465183957E+001                  1.5404002635924503E+000                  2.8256556727790056E-002                  1.3205468489399736E-004                  3.8286250392751743E-003                  3.8286250392742449E-003                  3.8286250392742449E-003                  2.7691255198595202E+000                  1.4393413996900676E+003                  3.1581638171584028E+000                  6.0479776029573886E+003                  1.9764999103909746E+000                  3.7816101742044550E+000                  1.4393502797797669E+003                  3.4472442613875280E+001                  6.0479775819631795E+003                  2.5389308081977150E-002                  3.2511113526332821E-003                                        0 
                                    5210                  8.4795063009908966E-002                  3.0971936532053679E+001                  5.5157196160273425E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4705939282830428E+001                  1.5404038026594298E+000                  3.9505574427166026E-002                  1.8462679260913863E-004                  5.3527781801170002E-003                  5.3527781801171685E-003                  5.3527781801171685E-003                  2.7682984580827230E+000                  1.4395174812033774E+003                  3.1582169432287346E+000                  6.0481330912350231E+003                  1.9764999103909746E+000                  3.7816213393967533E+000                  1.4395269266747175E+003                  3.4472708109732963E+001                  6.0481330702350961E+003                  3.5901846205000268E-002                  4.5972060084549914E-003                                        0 
                                    5220                  8.4978986437118112E-002                  3.1039115734616615E+001                  5.6823862826940685E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4706314153463580E+001                  1.5404084935962412E+000                  5.0309927230110359E-002                  2.3512151892213519E-004                  6.8166692676287916E-003                  6.8166692676280768E-003                  6.8166692676280768E-003                  2.7675073381447262E+000                  1.4396855178806143E+003                  3.1582676360084987E+000                  6.0482736599120071E+003                  1.9764999103909746E+000                  3.7816314330058720E+000                  1.4396954135958731E+003                  3.4473057579890636E+001                  6.0482736389054135E+003                  4.6021242964086106E-002                  5.8929520456345551E-003                                        0 
                                    5230                  8.5162909864327258E-002                  3.1106294937179552E+001                  5.8490529493607946E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4706776815179758E+001                  1.5404142830353087E+000                  6.0538409691578240E-002                  2.8292582592432010E-004                  8.2025263998324067E-003                  8.2025263998298636E-003                  8.2025263998298636E-003                  2.7667620093831404E+000                  1.4398435113129135E+003                  3.1583152935769396E+000                  6.0483975643789026E+003                  1.9764999103909746E+000                  3.7816403298379444E+000                  1.4398537365035115E+003                  3.4473487138181646E+001                  6.0483975433647902E+003                  5.5623509972238590E-002                  7.1224849286835980E-003                                        0 
                                    5240                  8.5346833291536403E-002                  3.1173474139742485E+001                  6.0157196160275217E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4707321951389119E+001                  1.5404211044059475E+000                  7.0069350489868440E-002                  3.2747118151883314E-004                  9.4938696019897587E-003                  9.4938696019923347E-003                  9.4938696019923347E-003                  2.7660716873279516E+000                  1.4399895918534819E+003                  3.1583593530557108E+000                  6.0485032848779429E+003                  1.9764999103909746E+000                  3.7816479208449190E+000                  1.4400000215494031E+003                  3.4473991916218992E+001                  6.0485032638555567E+003                  6.4590948508017901E-002                  8.2707447660883750E-003                                        0 
                                    5250                  8.5530756718745563E-002                  3.1240653342305421E+001                  6.1823862826942477E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4707943270844879E+001                  1.5404288789382574E+000                  7.8790656257071254E-002                  3.6823375787520106E-004                  1.0675516450822695E-002                  1.0675516450823755E-002                  1.0675516450823755E-002                  2.7654448739864179E+000                  1.4401220464285479E+003                  3.1583992989316485E+000                  6.0485895518139769E+003                  1.9764999103909746E+000                  3.7816541149371354E+000                  1.4401325549444530E+003                  3.4474566122782839E+001                  6.0485895307826604E+003                  7.2813542997076638E-002                  9.3236540514835767E-003                                        0 
                                    5260                  8.5714680145954708E-002                  3.1307832544868358E+001                  6.3490529493609738E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4708633586702284E+001                  1.5404375166551034E+000                  8.6599606298075019E-002                  4.0473346833893225E-004                  1.1733553958286898E-002                  1.1733553958290873E-002                  1.1733553958290873E-002                  2.7648891814712360E+000                  1.4402393494402259E+003                  3.1584346723058254E+000                  6.0486553724972473E+003                  1.9764999103909746E+000                  3.7816588408990746E+000                  1.4402498129653191E+003                  3.4475203114654832E+001                  6.0486553514564457E+003                  8.0190655968210359E-002                  1.0268334109641940E-002                                        0 
                                    5270                  8.5898603573163854E-002                  3.1375011747431291E+001                  6.5157196160277009E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4709384894171578E+001                  1.5404469173466033E+000                  9.3402799783605300E-002                  4.3653371960488286E-004                  1.2655331143024641E-002                  1.2655331143023306E-002                  1.2655331143023306E-002                  2.7644111590625644E+000                  1.4403401748150557E+003                  3.1584650744548193E+000                  6.0487000361114769E+003                  1.9764999103909746E+000                  3.7816620477423135E+000                  1.4403504718126640E+003                  3.4475895480386711E+001                  6.0487000150607364E+003                  8.6632512464054290E-002                  1.1093294703707025E-002                                        0 
                                    5280                  8.6082527000372999E-002                  3.1442190949994227E+001                  6.6823862826944269E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4710188450507033E+001                  1.5404569715738361E+000                  9.9116867929388647E-002                  4.6324474187933913E-004                  1.3429555280225297E-002                  1.3429555280224340E-002                  1.3429555280224340E-002                  2.7640162513097724E+000                  1.4404234045339076E+003                  3.1584901693344523E+000                  6.0487231129439533E+003                  1.9764999103909746E+000                  3.7816637046474049E+000                  1.4404334149521399E+003                  3.4476635136218860E+001                  6.0487230918829264E+003                  9.2061426515699735E-002                  1.1788590734096920E-002                                        0 
                                    5290                  8.6266450427582145E-002                  3.1509370152557164E+001                  6.8490529493611529E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4711034864948452E+001                  1.5404675617969341E+000                  1.0367008717140661E-001                  4.8453113296192642E-004                  1.4046510278330001E-002                  1.4046510278325666E-002                  1.4046510278325666E-002                  2.7637087921722521E+000                  1.4404881366664331E+003                  3.1585096859406101E+000                  6.0487244520408540E+003                  1.9764999103909746E+000                  3.7816638007937025E+000                  1.4404977418386409E+003                  3.4477413431097382E+001                  6.0487244309693142E+003                  9.6412721274148280E-002                  1.2345939853046618E-002                                        0 
                                    5300                  8.6450373854791304E-002                  3.1576549355120097E+001                  7.0157196160278801E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4711914203907888E+001                  1.5404785636936542E+000                  1.0700432632076995E-001                  5.0012096639289144E-004                  1.4498320373167690E-002                  1.4498320373167657E-002                  1.4498320373167657E-002                  2.7634919744952464E+000                  1.4405336948197235E+003                  3.1585234211052415E+000                  6.0487041791347920E+003                  1.9764999103909746E+000                  3.7816623452097922E+000                  1.4405427781897415E+003                  3.4478221257977197E+001                  6.0487041580526402E+003                  9.9635528151738192E-002                  1.2758824761316354E-002                                        0 
                                    5310                  8.6634297282000450E-002                  3.1643728557683033E+001                  7.1823862826946061E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4712816112473412E+001                  1.5404898476816919E+000                  1.0907699462116889E-001                  5.0981490685355572E-004                  1.4779214023660465E-002                  1.4779214023659929E-002                  1.4779214023659929E-002                  2.7633677938850854E+000                  1.4405596282013496E+003                  3.1585312394736698E+000                  6.0486626834752915E+003                  1.9764999103909746E+000                  3.7816593658282209E+000                  1.4405680763396256E+003                  3.4479049170212122E+001                  6.0486626623825696E+003                  1.0169334950050882E-001                  1.3022565404951749E-002                                        0 
                                    5320                  8.6818220709209595E-002                  3.1710907760245970E+001                  7.3490529493613321E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4713729951868899E+001                  1.5405012806401013E+000                  1.0986289233200035E-001                  5.1349487266822043E-004                  1.4885774681440216E-002                  1.4885774681431577E-002                  1.4885774681431577E-002                  2.7633371106387625E+000                  1.4405657130628913E+003                  3.1585330739108968E+000                  6.0486006055185662E+003                  1.9764999103909746E+000                  3.7816549086029116E+000                  1.4405734184881492E+003                  3.4479887500726136E+001                  6.0486005844154624E+003                  1.0256429337103215E-001                  1.3134349331739532E-002                                        0 
                                    5330                  8.7002144136418741E-002                  3.1778086962808903E+001                  7.5157196160280593E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4714644950819945E+001                  1.5405127278040589E+000                  1.0935560377213756E-001                  5.1113056189326178E-004                  1.4817129654160365E-002                  1.4817129654168877E-002                  1.4817129654168877E-002                  2.7633996753752950E+000                  1.4405519575161932E+003                  3.1585289269382915E+000                  6.0485188274062566E+003                  1.9764999103909746E+000                  3.7816490368277154E+000                  1.4405588223346160E+003                  3.4480726482027492E+001                  6.0485188062931102E+003                  1.0224123801076965E-001                  1.3093253209067330E-002                                        0 
                                    5340                  8.7186067563627886E-002                  3.1845266165371839E+001                  7.6823862826947853E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4715550364527722E+001                  1.5405240547541090E+000                  1.0756784134548769E-001                  5.0278107647423829E-004                  1.4574996927072901E-002                  1.4574996927076832E-002                  1.4574996927076832E-002                  2.7635541314027581E+000                  1.4405185900824476E+003                  3.1585188672801801E+000                  6.0484184464162581E+003                  1.9764999103909746E+000                  3.7816418292330889E+000                  1.4405245283053509E+003                  3.4481556365644430E+001                  6.0484184252935502E+003                  1.0073184275757074E-001                  1.2900244814809643E-002                                        0 
                                    5350                  8.7369990990837046E-002                  3.1912445367934776E+001                  7.8490529493615113E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4716435631050700E+001                  1.5405351293722536E+000                  1.0453049011039639E-001                  4.8859047261656655E-004                  1.4163555967927887E-002                  1.4163555967926386E-002                  1.4163555967926386E-002                  2.7637981024229648E+000                  1.4404660526646280E+003                  3.1585030277575972E+000                  6.0483007530632567E+003                  1.9764999103909746E+000                  3.7816333784171405E+000                  1.4404709920820778E+003                  3.4482367541935396E+001                  6.0483007319316011E+003                  9.8058325844967417E-002                  1.2558155233741319E-002                                        0 
                                    5360                  8.7553914418046191E-002                  3.1979624570497709E+001                  8.0157196160282385E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4717290515138011E+001                  1.5405458236403684E+000                  1.0029061576457961E-001                  4.6877846472841741E-004                  1.3589178105262249E-002                  1.3589178105262650E-002                  1.3589178105262650E-002                  2.7641282242482275E+000                  1.4403949960902669E+003                  3.1584816039696171E+000                  6.0481672124977922E+003                  1.9764999103909746E+000                  3.7816237895138576E+000                  1.4403988795236014E+003                  3.4483150657190244E+001                  6.0481671913579148E+003                  9.4256879190706480E-002                  1.2071604603779752E-002                                        0 
                                    5370                  8.7737837845255337E-002                  3.2046803773060645E+001                  8.1823862826949645E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4718105232547884E+001                  1.5405560151938729E+000                  9.4908862321682150E-002                  4.4362827437253847E-004                  1.2860074199802889E-002                  1.2860074199805029E-002                  1.2860074199805029E-002                  2.7645401564715706E+000                  1.4403063020196994E+003                  3.1584548609362715E+000                  6.0480194737320717E+003                  1.9764999103909746E+000                  3.7816131808596785E+000                  1.4403090881907397E+003                  3.4483896727761966E+001                  6.0480194525847874E+003                  8.9377035390221113E-002                  1.1446921722925189E-002                                        0 
                                    5380                  8.7921761272464483E-002                  3.2113982975623578E+001                  8.3490529493616905E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4718870552187610E+001                  1.5405655885974574E+000                  8.8456847389020668E-002                  4.1347446510904263E-004                  1.1985942035646995E-002                  1.1985942035645744E-002                  1.1985942035645744E-002                  2.7650286701040097E+000                  1.4402010050223773E+003                  3.1584231096507902E+000                  6.0478592816688160E+003                  1.9764999103909746E+000                  3.7816016776806989E+000                  1.4402026677344204E+003                  3.4484597238074223E+001                  6.0478592605150106E+003                  8.3480580668764071E-002                  1.0692005619140639E-002                                        0 
                                    5390                  8.8105684699673628E-002                  3.2181162178186518E+001                  8.5157196160284176E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4719577879067963E+001                  1.5405744363804361E+000                  8.1015277102771746E-002                  3.7869413818426568E-004                  1.0977711145716674E-002                  1.0977711145712919E-002                  1.0977711145712919E-002                  2.7655879024143357E+000                  1.4400802953791617E+003                  3.1583867079757284E+000                  6.0476884709651640E+003                  1.9764999103909746E+000                  3.7815894116556179E+000                  1.4400808223321317E+003                  3.4485244238804896E+001                  6.0476884498057825E+003                  7.6640706667841452E-002                  9.8162175031733783E-003                                        0 
                                    5400                  8.8289608126882788E-002                  3.2248341380749451E+001                  8.6823862826951437E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4720219325830413E+001                  1.5405824599289080E+000                  7.2673075977351079E-002                  3.3970286944015062E-004                  9.8474251506832002E-003                  9.8474251506808289E-003                  9.8474251506808289E-003                  2.7662113681848499E+000                  1.4399455116876720E+003                  3.1583460584694887E+000                  6.0475089508402098E+003                  1.9764999103909746E+000                  3.7815765198280693E+000                  1.4399449032019374E+003                  3.4485830436159610E+001                  6.0475089296762426E+003                  6.8940795102068617E-002                  8.8302256509808427E-003                                        0 
                                    5410                  8.8473531554091933E-002                  3.2315520583312384E+001                  8.8490529493618697E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4720787779976675E+001                  1.5405895703240255E+000                  6.3527093485406194E-002                  2.9695333952000323E-004                  8.6082022443439137E-003                  8.6082022443459277E-003                  8.6082022443459277E-003                  2.7668920105941113E+000                  1.4397981195905527E+003                  3.1583016020298142E+000                  6.0473226786360792E+003                  1.9764999103909746E+000                  3.7815631427108225E+000                  1.4397963873190199E+003                  3.4486349268897634E+001                  6.0473226574685568E+003                  6.0473151354467840E-002                  7.7458436676644702E-003                                        0 
                                    5420                  8.8657454981301079E-002                  3.2382699785875324E+001                  9.0157196160285968E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4721276968456863E+001                  1.5405956891472008E+000                  5.3681737523418691E-002                  2.5093361984095575E-004                  7.2741857388377400E-003                  7.2741857388357485E-003                  7.2741857388357485E-003                  2.7676222645629447E+000                  1.4396397108642188E+003                  3.1582538176775539E+000                  6.0471316547892757E+003                  1.9764999103909746E+000                  3.7815494239269407E+000                  1.4396368774319176E+003                  3.4486794976803111E+001                  6.0471316336192640E+003                  5.1337653656223482E-002                  6.5758577966356143E-003                                        0 
                                    5430                  8.8841378408510224E-002                  3.2449878988438257E+001                  9.1823862826953229E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4721681519656407E+001                  1.5406007492528597E+000                  4.3248749639043654E-002                  2.0216611877263953E-004                  5.8605137931830404E-003                  5.8605137931834134E-003                  5.8605137931834134E-003                  2.7683940786295578E+000                  1.4394719886404555E+003                  3.1582032181566198E+000                  6.0469379053787634E+003                  1.9764999103909746E+000                  3.7815355089582123E+000                  1.4394680874303704E+003                  3.4487162655811190E+001                  6.0469378842073511E+003                  4.1640326253119121E-002                  5.3338443941988965E-003                                        0 
                                    5440                  8.9025301835719384E-002                  3.2517058191001190E+001                  9.3490529493620489E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4721997023294030E+001                  1.5406046955152617E+000                  3.2346820303074765E-002                  1.5120577775238559E-004                  4.3832674329016474E-003                  4.3832674329002935E-003                  4.3832674329002935E-003                  2.7691990877774946E+000                  1.4392967517062682E+003                  3.1581503452512205E+000                  6.0467434663314989E+003                  1.9764999103909746E+000                  3.7815215440119387E+000                  1.4392918287998186E+003                  3.4487448300270977E+001                  6.0467434451597937E+003                  3.1491849677724629E-002                  4.0339792135500371E-003                                        0 
                                    5450                  8.9209225262928529E-002                  3.2584237393564131E+001                  9.5157196160287760E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4722220084480639E+001                  1.5406074855025782E+000                  2.1100526718524162E-002                  9.8635098344430086E-005                  2.8593267162845917E-003                  2.8593267162856486E-003                  2.8593267162856486E-003                  2.7700286365881399E+000                  1.4391158882401041E+003                  3.1580957679440296E+000                  6.0465503772752654E+003                  1.9764999103909746E+000                  3.7815076755799417E+000                  1.4391100027315420E+003                  3.4487648834934959E+001                  6.0465503561043761E+003                  2.1006538330148320E-002                  2.6909064273048931E-003                                        0 
                                    5460                  8.9393148690137675E-002                  3.2651416596127063E+001                  9.6823862826955021E-001                  1.5779826369864563E-002                  6.1035927218848927E-003                  1.6017307506920986E-002                  2.5029498450756756E-003                  4.0307521537746762E+000                                        6                  2.7637485868106362E+000                  3.4722348365659279E+001                  1.5406090899997840E+000                  9.6384869965991174E-003                  4.5055504142074842E-005                  1.3061206521088641E-003                  1.3664991516360006E-003                  1.3564776973670643E-003                  2.7708738093146685E+000                  1.4389313552762767E+003                  3.1580400762605731E+000                  6.0463606616762991E+003                  1.9764999103909746E+000                  3.7814940490118634E+000                  1.4389245784367106E+003                  3.4487762138055430E+001                  6.0463606405073197E+003                  1.0301104529155041E-002                  1.3195801671382198E-003                                        0 
                                    5470                  8.9576743822375904E-002                  3.2718475886862088E+001                  2.7746175450943790E-003                  1.3592217128905985E-002                  6.8524551625870024E-003                  1.7012218973597726E-002                  2.6245810982017588E-003                  3.9588050570315088E+000                                        7                  2.7559266084622598E+000                  3.4722380638324061E+001                  1.5406094936543286E+000                 -1.8885730850846569E-003                 -8.8282167140304685E-006                 -2.5592455417400653E-004                  8.0113205527230363E-004                  7.9463014619255519E-004                  2.7222500308562805E+000                  1.4387454967740857E+003                  3.1579839773125822E+000                  6.0461766371616677E+003                  1.9764999103909746E+000                  3.7814808308047545E+000                  1.4387379118673491E+003                  3.4487787089375587E+001                  6.0461766159956496E+003                 -4.8725311428583914E-004                 -6.2418547346077138E-005                                        0 
                                    5480                  8.9757384299875925E-002                  3.2784455971145967E+001                  1.9441284211765653E-002                  1.3592217128905985E-002                  6.8524551625870024E-003                  1.7012218973597726E-002                  2.6245810982017588E-003                  3.9588050570315088E+000                                        7                  2.7559266084622598E+000                  3.4722318820523526E+001                  1.5406087204598338E+000                 -1.3188996464611354E-002                 -6.1652480543221045E-005                 -1.7872830540903147E-003                  1.7872830540907360E-003                  1.7872830540907360E-003                  2.7230693242697037E+000                  1.4385629882603871E+003                  3.1579288824620173E+000                  6.0460026742094897E+003                  1.9764999103909746E+000                  3.7814683349347797E+000                  1.4385546988440524E+003                  3.4487725499318259E+001                  6.0460026530473624E+003                 -1.1087556459926179E-002                 -1.4203682105240365E-003                                        0 
                                    5490                  8.9938024777375947E-002                  3.2850436055429846E+001                  3.6107950878436927E-002                  1.3592217128905985E-002                  6.8524551625870024E-003                  1.7012218973597726E-002                  2.6245810982017588E-003                  3.9588050570315088E+000                                        7                  2.7559266084622598E+000                  3.4722165019190832E+001                  1.5406067967629062E+000                 -2.4329421234151771E-002                 -1.1372858058277069E-004                 -3.2969815325356784E-003                  3.2969815325351098E-003                  3.2969815325351098E-003                  2.7238778205250278E+000                  1.4383828094411954E+003                  3.1578744840321997E+000                  6.0458375639221194E+003                  1.9764999103909746E+000                  3.7814564746248016E+000                  1.4383739110715492E+003                  3.4487579199523132E+001                  6.0458375427647834E+003                 -2.1561956042424380E-002                 -2.7622208339853314E-003                                        0 
                                    5500                  9.0118665254875968E-002                  3.2916416139713718E+001                  5.2774617545108198E-002                  1.3592217128905985E-002                  6.8524551625870024E-003                  1.7012218973597726E-002                  2.6245810982017588E-003                  3.9588050570315088E+000                                        7                  2.7559266084622598E+000                  3.4721921013559076E+001                  1.5406037448025314E+000                 -3.5196287782959981E-002                 -1.6452548328710478E-004                 -4.7696272471172679E-003                  4.7696272471182298E-003                  4.7696272471182298E-003                  2.7246671629267092E+000                  1.4382069042782896E+003                  3.1578213693031025E+000                  6.0456830228474901E+003                  1.9764999103909746E+000                  3.7814453732359463E+000                  1.4381974981253004E+003                  3.4487349806441117E+001                  6.0456830016957738E+003                 -3.1801378487539507E-002                 -4.0739936536581152E-003                                        0 
                                    5510                  9.0299305732375976E-002                  3.2982396223997597E+001                  6.9441284211779475E-002                  1.3592217128905985E-002                  6.8524551625870024E-003                  1.7012218973597726E-002                  2.6245810982017588E-003                  3.9588050570315088E+000                                        7                  2.7559266084622598E+000                  3.4721589490852104E+001                  1.5405995981664751E+000                 -4.5681444337696761E-002                 -2.1353745807410772E-004                 -6.1905596208487604E-003                  6.1905596208502106E-003                  6.1905596208502106E-003                  2.7254291562470105E+000                  1.4380371932042115E+003                  3.1577701187272980E+000                  6.0455406835156491E+003                  1.9764999103909746E+000                  3.7814351481027622E+000                  1.4380273833162651E+003                  3.4487039803210003E+001                  6.0455406623703038E+003                 -4.1699399757234017E-002                 -5.3420425637388585E-003                                        0 
